mask_hex,rank,joint,active_rows,first_q,first_r,row_support_fnv
09121045,8,0,347,256,636,30f008ea378adaf
04045630,8,0,134,294,636,eeffb474de550dc1
043608c0,8,0,264,294,636,2823a20148382fde
20182650,8,0,371,100,636,b5a1ffed45155372
046000b3,8,0,7,372,630,744951e5440e098d
2e818100,8,0,298,294,636,9faf58db1b2d0302
04304413,8,0,268,294,636,34d3a309252d0063
112b9000,8,0,329,294,636,18949cbfd0fb00da
044a4105,8,0,165,294,636,eb94dd5596d8c4d5
3090a401,8,0,389,100,636,2fcec9dd414d7a80
104c8602,8,0,91,338,636,3b1b1652b236c247
00988720,8,0,79,294,636,a4efaed07557e931
249d0020,8,0,378,100,636,dcb85ec087a92e8c
240808b4,8,0,56,294,636,edeb05b87876d03f
0104d304,8,0,209,294,636,8920681d3902078f
052b1010,8,0,381,100,636,62cb01ae5946df4
06511210,8,0,390,100,636,b42db3eb0915969a
20e002c1,8,0,6,520,630,6e541b1d8d549f96
03989010,8,0,383,100,636,83c497bb07ebc5a3
01217500,8,0,387,100,636,ed3c1c6412b597fe
1a444014,8,0,294,294,636,dbcb9ed45939e76e
03c01904,8,0,92,338,636,afdad47914f932d8
3009040d,8,0,368,100,636,130a0dfde963cb39
0b884044,8,0,383,294,636,77af195141ea670e
09425208,8,0,391,100,636,38e567eb72a62c3e
0262aa00,8,0,267,256,636,3f87457ad000e775
12884860,8,0,24,100,634,824f5d6adf96f307
0b042109,8,0,323,256,636,5e8da4a335b3f589
04223184,8,0,370,256,636,3905454d3c0faa22
0418d808,8,0,391,100,636,38e567eb72a62c3e
0c890206,8,0,283,294,636,193c7258234a0ec4
0083a181,8,0,59,294,636,2a68e1f0b27f1ccc
02464281,8,0,174,294,636,2f3ef532066b252f
13880430,8,0,96,338,636,7aca469bb8f3466f
30492820,8,0,104,306,635,52f0d7ff5308c77f
0a0a084a,8,0,141,294,636,e135b54e922540dd
0b042510,8,0,177,294,636,c4dabd6a5d7b6d6c
2140020f,8,0,202,338,636,311c6a76cae25748
1402b0c0,8,0,338,256,636,27bf19aaf73345b3
048c8121,8,0,232,294,636,9013fb1294fb9250
23801821,8,0,58,338,636,ab498e41d8d47219
2a8040c1,8,0,275,294,636,d9485dc7383c6f72
21708028,8,0,249,100,636,6d4c3d3c32bfe268
1441a050,8,0,253,294,636,c60369e174b1eaed
00b09188,8,0,321,100,636,9d7e7aa9293456bf
000e5098,8,0,208,294,636,79be8d944d1f9e74
01985110,8,0,374,100,636,18a0be3bdd96a48
04c2c014,8,0,131,294,636,21f9870c934d6383
108e4410,8,0,318,100,636,1bb492361b8ae547
0c250061,8,0,158,294,636,68f2b64ee3b4a0f6
1a560800,8,0,388,100,636,53f69b33ac49a264
24212206,8,0,371,294,636,86995fbb2fb7326
0e532000,8,0,389,100,636,8fd75a00721c43cb
00c82039,8,0,8,372,630,45c8c282aecd75bf
1c101c10,8,0,374,256,636,b9752e200d3ff72f
10b04290,8,0,140,294,636,aea01a36df43cbd2
20290642,8,0,269,294,636,2e65f094a88472fe
324c2040,8,0,387,100,636,9f1b18e25106f059
11c48500,8,0,371,100,636,ecc0c73cf509703a
340010b4,8,0,92,294,636,44b882ee4b324bb1
0e100819,8,0,382,100,636,28a99ce18689b77b
0cca8040,8,0,274,294,636,e33f425c4eee95da
08848883,8,0,20,294,636,9b9803b4436d599e
10a4014c,8,0,8,538,623,8c0b3d9fc39ba779
29212300,8,0,197,338,636,75fae0b32ce8c14b
21101303,8,0,324,294,636,b666e618d9f8ea3f
29410a20,8,0,53,416,630,546c381129452c36
2a02c050,8,0,68,338,636,a98781bd0838dfcd
1d260020,8,0,343,256,636,33a50d5eec2ddd9d
118a1104,8,0,45,306,635,2b5341a4652703c6
221b0820,8,0,70,338,636,7961180d3b3104d9
00589e00,8,0,155,294,636,d66493cefbc08313
01141216,8,0,322,294,636,cf02fa988613309
0180b450,8,0,305,100,636,c525a021b854cb5a
04340468,8,0,265,294,636,70d4dc6e68ee964b
22310211,8,0,95,338,636,b02ca0f5ff24e061
11206214,8,0,265,294,636,9479cf2c326c6785
0110e228,8,0,317,294,636,2c0ea2246f71a305
22022506,8,0,84,338,636,cf1db57d511e8056
2024a320,8,0,15,416,630,289cf2594074d651
0418cc20,8,0,344,100,636,94a229f87f0486e4
11d00148,8,0,200,338,636,692044c9d4812124
0d242404,8,0,380,256,636,6a313b0b2a8ef9ed
27100806,8,0,391,100,636,38e567eb72a62c3e
26088806,8,0,327,100,636,742e089c8d0e449b
28a00c09,8,0,192,294,636,af590a2f352346cc
12047204,8,0,391,100,636,38e567eb72a62c3e
120222e0,8,0,33,306,635,327ecf159f61a1ff
204b4820,8,0,6,416,630,4ce382b499105dec
22086700,8,0,376,100,636,12af621647cd0ecf
34201032,8,0,323,100,636,f62f2035114dce54
1508044c,8,0,379,100,636,63aed2b4a47d3e37
2101400f,8,0,244,294,636,9237f5522bda95ac
32204848,8,0,97,338,636,a902a873e48346d9
280f1100,8,0,128,338,636,dd1ee8ea22d3aac0
20402742,8,0,2,260,610,5ccb0d5bc9e36025
0a848242,8,0,9,538,623,d0fc6c631edd40b4
022414c2,8,0,328,100,636,43d2ee976329733c
2092c0a0,8,0,336,100,636,8798bb708c350f6f
05851410,8,0,368,100,636,34552531ab177f72
2403a120,8,0,198,294,636,9254e37595fd09e4
0e220c20,8,0,354,256,636,1fe673f4134397aa
090c4882,8,0,271,294,636,a0ba6c8d51a3dd22
18820286,8,0,54,294,636,e9ba554c4f02b597
10360188,8,0,276,294,636,d0b3d41cef287a9
02828189,8,0,337,100,636,66aea53c8582fc22
388088c0,8,0,0,,,cbf29ce484222325
1090801e,8,0,12,366,632,82c3b3a116beb307
20064149,8,0,23,338,636,af5b678bbd8262b5
102c8821,8,0,24,306,632,2c0066edaaf50999
1a208610,8,0,3,538,623,925bbfff526a011c
02608d20,8,0,15,338,636,a135f447a6e653ce
0a01102d,8,0,8,332,630,725500f13991cfd4
104801a9,8,0,5,520,618,4d7f68607e0a2f9f
02101c34,8,0,12,338,636,75c95f6a32b4afdb
02151301,8,0,18,338,636,66f0dfa48114f7d3
21638010,8,0,1,315,620,59db8f5699a6acbf
20870601,8,0,25,282,632,ea67a6e52f89c936
21050e04,8,0,24,294,632,3713f71cca6e54f9
20061c18,8,0,11,320,630,f472b90bde06e3d8
2a050502,8,0,9,248,612,9d43b8a671a95bf2
09458140,8,0,1,538,619,7e8bf181116984c8
22823050,8,0,9,372,630,aed5f4a4d5c1af4e
02071049,8,0,61,294,636,8174c72da113f33d
044a0921,8,0,2,282,624,16f5432363a4b01b
03080266,8,0,1,315,620,59db8f5699a6acbf
04a600e0,8,0,3,294,632,81b7a8ffaf464084
06820053,8,0,5,372,630,9311f6919f0e9056
380900d0,8,0,2,271,612,e542884fedcfd200
04040647,8,0,3,372,630,eaaa1e3ba9917c0f
00a09264,8,0,5,338,636,3fe61bbd06687b0b
010a41c8,8,0,9,265,625,fc45ca4b1fc69316
168000b8,8,0,1,265,625,b70f483630630900
02048526,8,0,3,410,626,cf4cfb3a086160e1
360200b0,8,0,31,294,636,b0682aac4d77b097
10a21184,8,0,4,265,625,a250586b50137982
02244258,8,0,1,338,636,3cca6e55a5ca6ab6
262200c4,8,0,82,294,636,968ca74a3c6825ab
20100b91,8,0,1,260,610,d8e7540a5901cc3a
040003e9,8,0,9,294,636,baacbfab68701398
00848c83,8,0,12,294,636,fccb721a51c0bf1a
24001b42,8,0,1,520,630,261eeb281fbef5cb
01068807,8,0,3,260,610,ac52a4ca80e06c31
0406051a,8,0,8,220,630,d9f106680f1e9bcf
0205ca08,8,0,2,338,636,a17f8474b0d2eb77
06050161,8,0,7,294,636,74404ad87e98e269
0150809c,8,0,34,338,636,6746bd7ad00eebc5
19032003,8,0,274,294,636,807d2fc36c8fa82a
00e098c0,8,0,50,338,636,1a6af15f4703f8a1
10825403,8,0,331,100,636,cb82e3820fb0bee8
0e208c08,8,0,388,100,636,929f26774b3b22da
05041246,8,0,276,294,636,711a47fedaab8983
2c60a008,8,0,386,256,636,4ac8197fdc8e63c2
22d04240,8,0,381,100,636,3634e7ee3a9df30e
00646444,8,0,229,294,636,acb1c9b562419132
12600e80,8,0,55,294,636,2f76af537c7fd44e
0ca88500,8,0,325,294,636,d1e2db655a946917
05800d48,8,0,199,294,636,88ecc06b06024dc5
11181a40,8,0,334,294,636,ca8de0db8645520b
10b04481,8,0,367,256,636,977b25fd187ce9c4
1c222048,8,0,363,256,636,bd042d7c557363ac
19031012,8,0,33,306,635,4ddbb49cd92c1d2a
10824542,8,0,46,338,636,cd51dc1d4208de07
36082204,8,0,388,100,636,981dc6bb33ebc81c
11912024,8,0,81,306,635,d0c1528dbfc9532b
1005428c,8,0,139,294,636,6c03788d05f2427f
083d0801,8,0,224,294,636,745a23b389dd241f
0601a281,8,0,391,100,636,38e567eb72a62c3e
2c026018,8,0,389,100,636,ada43ecd1a7cbb5e
0941a404,8,0,332,294,636,1d09e744d0b3031
0cc05011,8,0,366,294,636,d492e7375f3fba8d
0100b00f,8,0,348,294,636,86ed8a977bfbdb5d
14024590,8,0,90,294,636,aa32e6b2e24bfc6
0e408428,8,0,369,100,636,c1f379f859bdb2c3
2c0c8208,8,0,381,100,636,bda90df7b5d5da49
02ac4120,8,0,300,100,636,59e972551bb17e5a
1c088092,8,0,144,294,636,a4c3a35c7188575b
21cc0240,8,0,363,100,636,10526b9210d29433
30110489,8,0,381,100,636,a7328428363b271e
05434220,8,0,390,100,636,b42db3eb0915969a
1124e040,8,0,379,100,636,6fe6678e78f7465f
0d424840,8,0,360,256,636,cee3c1a5aa0d3d5c
1e500011,8,0,368,256,636,78440f069569e1bf
30023421,8,0,94,306,635,8429d33d6c04aee
20072228,8,0,42,282,632,e9b570ba3f6285d3
14e04030,8,0,301,294,636,3ddfa1c47e60235d
0911c840,8,0,77,338,636,4c59e6f3c3e3ce54
100425b0,8,0,19,294,632,ca80d275d25e854e
30112284,8,0,278,294,636,cab7029a30114850
00844cd0,8,0,15,294,636,f93719e4c8378f84
380a4420,8,0,324,294,636,4b642242a823c28
01047025,8,0,374,294,636,eb74ecfe39e48ab6
080e084a,8,0,158,294,636,621d83c6ecd8408d
0b265000,8,0,391,100,636,38e567eb72a62c3e
0aa04124,8,0,91,294,636,32797146afd23766
10a04059,8,0,185,338,636,a979e7406d2d949b
04c18241,8,0,367,256,636,a57c104bae4e4a00
29050428,8,0,105,338,636,1ab075e588651ff1
0216a009,8,0,391,100,636,38e567eb72a62c3e
02203063,8,0,174,338,636,33aab5a11d6ab37c
2c220901,8,0,219,294,636,3cfe05708ae9eb4b
0408e211,8,0,328,294,636,cb18edc64a0584da
120c6208,8,0,387,100,636,e54c31f2f3ff2e59
24221209,8,0,391,100,636,38e567eb72a62c3e
1700c208,8,0,391,100,636,38e567eb72a62c3e
02407811,8,0,185,338,636,bffaa392230a5310
101c0505,8,0,184,294,636,a09f17e4ae68587f
200e0289,8,0,391,100,636,38e567eb72a62c3e
0210a486,8,0,364,100,636,d781ea8f1bc42b2c
07120640,8,0,391,100,636,38e567eb72a62c3e
040124b4,8,0,52,294,636,2eb972ef5fe65683
20a81016,8,0,357,100,636,61271d5a515cdd5
0401550a,8,0,282,294,636,34b68e19ebe500d0
01614405,8,0,248,294,636,e77addacc4af8afd
12241580,8,0,379,100,636,d95383764374bc7f
06c88030,8,0,74,338,636,b41312eb0be6c5b1
08153090,8,0,210,294,636,66f30a2fd620859c
0c68001a,8,0,227,294,636,4ffb58356d5145d3
04604c11,8,0,50,294,636,4a92610c0761e977
28130304,8,0,8,248,622,9e5cc2dc19d4c4df
20884186,8,0,340,294,636,1ec098f273d28b02
0c424015,8,0,304,256,636,db4edacafaf44da5
02661240,8,0,220,100,636,d12c5f1482a7549a
0438042a,8,0,361,100,636,d6594357f74b96a1
0810704a,8,0,285,294,636,4775769ea3757dd2
03583040,8,0,391,100,636,38e567eb72a62c3e
0412482c,8,0,342,256,636,4f4484b646547cf5
10113821,8,0,13,294,629,98bd10f7f618fb77
046108a8,8,0,154,294,636,be706b93918c1a97
16288030,8,0,185,294,636,a34589f1bf558cb
0130049a,8,0,151,294,636,536d5d68358a60b0
28190211,8,0,215,294,636,cfac7050b5b3fc2d
01500651,8,0,214,294,636,b64409d984f04457
010a2318,8,0,146,306,635,872c7f7b9b636d82
008c820b,8,0,166,338,636,73c11759b89b199
0009d610,8,0,23,338,636,40378adc2e470334
12244604,8,0,303,100,636,9e35ab0fc5900fcc
3410c0c0,8,0,384,100,636,5408c3dc7f0d891b
224844c0,8,0,371,100,636,ff9519b8af1ad425
1c820c02,8,0,247,294,636,844a1db225e3c74b
05001e41,8,0,319,294,636,12956834e44f7591
00a81544,8,0,186,338,636,5f985d1995c9cfd2
2013100d,8,0,318,294,636,cd89ca4b70ece63e
0b020149,8,0,300,256,636,4b4fad519dc1f93
03083121,8,0,163,338,636,d66f9336cfadd289
18912840,8,0,11,538,623,86173f7c1861f0f2
0e405009,8,0,391,100,636,38e567eb72a62c3e
0b11a002,8,0,370,100,636,393b20363612c024
06488184,8,0,105,294,636,11ea2ac4dc4f5f12
013502a0,8,0,85,294,636,fa3d3c23a231887
0802018f,8,0,247,294,636,d9716a693a939ff3
0a42200e,8,0,338,256,636,6f3355451a4c2daa
38a12080,8,0,110,306,635,2e4d70f22e4b8ae1
0cc04c40,8,0,389,100,636,4ddd978d33be8d46
003a3044,8,0,385,256,636,140ff9ec8b863738
1342008a,8,0,285,294,636,b3fc4cffb669b082
14980510,8,0,225,294,636,492bef047ac9662e
11143180,8,0,391,100,636,38e567eb72a62c3e
0a711800,8,0,380,100,636,2315e76062afcbab
0c20c058,8,0,136,294,636,77a1b76195bc4025
206b0300,8,0,61,306,635,66a453b4d16657a7
09a4200c,8,0,213,338,636,e3a07e4126a12024
150040ac,8,0,330,294,636,570d487900c11f67
02c44064,8,0,57,338,636,386d518e310501cb
24c04822,8,0,334,294,636,74d3af18bfc236f3
04700285,8,0,291,294,636,e7a0d06613070e33
05442680,8,0,391,100,636,38e567eb72a62c3e
25100688,8,0,391,100,636,38e567eb72a62c3e
15082809,8,0,391,100,636,38e567eb72a62c3e
04c11a10,8,0,332,294,636,cb56704e2ec46bdb
2040f240,8,0,297,338,636,5effcd4e1b3f9caf
01415448,8,0,360,100,636,fece7e52e0727445
0200f122,8,0,161,338,636,2b94a7abd111bfb3
0c418c08,8,0,370,256,636,6312b955e96291c
0130b041,8,0,391,100,636,38e567eb72a62c3e
0104e105,8,0,335,294,636,c848efa18117273d
2c089208,8,0,383,100,636,29bdc9259080f787
11224241,8,0,79,338,636,5ddb6c9208f90f20
03484940,8,0,41,338,636,735850fdde8f95a4
30441029,8,0,364,100,636,1f8b11c5f03737c6
22354004,8,0,295,294,636,45a5e64090d4e0c4
0f208140,8,0,365,100,636,a5f0200e0f133d5f
24114105,8,0,261,294,636,c82f1bde776e4a9a
0b044822,8,0,65,294,636,8e5e181c58740bfe
20103982,8,0,90,306,635,72d86aeed45f67f2
0452840a,8,0,290,294,636,896f49c8a06f874e
21c02094,8,0,276,294,636,7e8c5390966338ff
00751006,8,0,232,294,636,de24b676009846b6
13a28080,8,0,320,100,636,a752faa6bf74df33
06091502,8,0,309,100,636,f097f9e27c43506e
1025a440,8,0,254,294,636,90924affb41bd64b
0022388c,8,0,307,294,636,a90e9cb4a92721ad
000a4d88,8,0,32,294,636,7ac51ceb5650dd24
0c083424,8,0,279,294,636,e9b0397135c2bfdb
21486088,8,0,391,100,636,38e567eb72a62c3e
20a8011a,8,0,85,306,635,9c135d0bb1d46671
038f4000,8,0,253,294,636,b8ec50553d0faffb
04c1402c,8,0,345,294,636,3cbd08bb33256d4b
26148204,8,0,369,100,636,5b11c9b38e6fb077
14041704,8,0,264,294,636,893e0188e1c6ad7b
03a04118,8,0,234,338,636,33050e03c81fab9c
2004ac09,8,0,280,294,636,8d9a54faa0e0cca1
0901c214,8,0,8,338,636,23b4b619fa51c4d9
07180181,8,0,382,100,636,ed91c9c577e60d0
0cc20301,8,0,245,294,636,ca0093b535a1e772
100c6098,8,0,381,100,636,2ce56da1d4da5ede
09284026,8,0,169,294,636,528145419a3503db
3a242200,8,0,357,256,636,d4f28d42c591a504
0cc26008,8,0,391,100,636,38e567eb72a62c3e
10606418,8,0,271,294,636,d876bcf09969b470
1b80200c,8,0,277,338,636,d0724be7cfbf50a5
1484008d,8,0,387,100,636,88d626dbf3b6df3b
04604115,8,0,26,338,636,d9efeedd90ec821e
224222a0,8,0,324,294,636,ac064994006f2ef1
29a03200,8,0,386,294,636,22c294dd94f93f
20403036,8,0,101,338,636,3101ee016bbdc243
00158c88,8,0,117,294,636,2a708a9497211849
01320318,8,0,25,306,635,151b795a267b80e1
02161290,8,0,76,294,636,99cf178fed24e4b9
00e2180c,8,0,16,338,636,ce5eeabaf26bf756
21108216,8,0,121,338,636,367c6fca8df35839
13981800,8,0,388,100,636,472a0c507bc123cd
061121a0,8,0,288,294,636,c8adb8046a739bc4
044a9420,8,0,134,294,636,45a7f8dae874b6e8
0f0cc000,8,0,390,100,636,b42db3eb0915969a
09416210,8,0,371,256,636,6629cd73490bc171
0581480a,8,0,327,294,636,a74e633640f79f5a
092a1022,8,0,369,294,636,2f1242cbae381158
0e420901,8,0,244,294,636,ee1f6dc2072d4c38
03084305,8,0,179,338,636,b38cddd96e21e89c
1650040c,8,0,390,100,636,4a3445d7f92e7ba3
08834406,8,0,225,294,636,874e09d92fd2929e
1400628a,8,0,378,256,636,70f2c8f7b76bd6ce
30482881,8,0,376,256,636,8c4e1994f48e55b0
2b218400,8,0,390,100,636,7f8f984342a64b1d
2a220052,8,0,27,338,636,f7468896a1134c8d
14644240,8,0,380,100,636,81b4c015ce9b90bb
03180852,8,0,103,294,636,9bf78bcdaa1a74f1
04116848,8,0,359,294,636,1ffe57da306b6016
18970080,8,0,316,256,636,bc64332b04e89d5c
234a1200,8,0,372,100,636,e9489fc316b590c0
081061c4,8,0,60,294,632,3fd46d0718092fa9
001a5421,8,0,237,294,636,fad9501b8d95404a
05601c20,8,0,390,100,636,71c1f1a7f9a96e4f
0110089b,8,0,159,294,636,b63c9421bd95771a
0074110c,8,0,244,294,636,27d89102bc3cd34c
04744410,8,0,344,100,636,63da96ef91d27be7
2c026500,8,0,363,256,636,d7185fef13822663
003222d0,8,0,156,294,636,8021b20a9ae9736a
1858100c,8,0,345,294,636,43c426f7fc571a54
01d01310,8,0,181,338,636,29abbae0c17616be
03246101,8,0,376,100,636,24bf989098588b38
0458a202,8,0,371,294,636,32939a8cb7427455
221c4204,8,0,380,100,636,bc0e1d686c8ee7df
3122004a,8,0,24,306,635,e1291843f7c3be0
3c100248,8,0,369,294,636,5b885d101982b441
06282409,8,0,391,100,636,38e567eb72a62c3e
24449404,8,0,340,100,636,6348d5d13d636b61
05062320,8,0,324,256,636,7360d10ededdf724
31210405,8,0,78,306,635,c2c3c58a19a88c41
04c43810,8,0,333,294,636,a82e6f75b973e711
201ca0c0,8,0,388,100,636,61718253b20a19c0
03200784,8,0,174,294,636,63ac542c75e2a8f5
083c1280,8,0,360,294,636,58d3645e7cb58c03
25100851,8,0,345,294,636,bd3aa9c9ecd39c41
050900d2,8,0,130,294,636,8efbb429657e9cac
04908c22,8,0,105,294,636,4487777308dd20e1
03e82080,8,0,391,100,636,38e567eb72a62c3e
11a40c10,8,0,63,338,636,d9a76a7ee5b35901
2368c000,8,0,391,100,636,38e567eb72a62c3e
16040059,8,0,380,100,636,4a51fc85ed2a7c0d
0b2a4002,8,0,388,100,636,d2bfccecfa2b5d9e
01528045,8,0,278,294,636,a1eb1bd01bb619ba
10332088,8,0,326,294,636,d6ea3c1873ea5843
01461218,8,0,203,338,636,51a8820a54386347
00c070a2,8,0,386,294,636,115993a16ce9924f
00b19808,8,0,240,294,636,d1abaee4798a4ded
0220d052,8,0,235,100,636,b83936ae9ee5e03f
0cc81024,8,0,201,294,636,42ee76da181a674d
33480220,8,0,341,100,636,bfeaa61e586cc030
00b05a20,8,0,321,100,636,1023628183466a72
21105141,8,0,326,294,636,26100891a045647f
12911900,8,0,47,338,636,85bb3fd2666210df
30115021,8,0,321,294,636,cca90fec6cc020d2
10118a81,8,0,220,294,636,6a3c0f68a5ce6370
0494a420,8,0,371,100,636,e0e72f580815b02c
10b25010,8,0,391,100,636,38e567eb72a62c3e
2094a003,8,0,357,100,636,3a517ba778aaf4b0
213000e4,8,0,16,306,635,1345fe98dec0051c
09989008,8,0,391,100,636,38e567eb72a62c3e
3b081020,8,0,312,294,636,d213eef61390f064
01221a18,8,0,140,338,636,85de1f81dd03156c
11202590,8,0,224,294,636,5e349ab4f63b43b2
28402096,8,0,289,294,636,48486b9cc24fbeff
028a0e08,8,0,220,338,636,161d87fec21ff474
20f00a01,8,0,67,100,634,a779eb6b8e4e4d90
04950980,8,0,296,294,636,16fba7cc11bbc087
01402661,8,0,146,338,636,368b3a6cced31982
05385100,8,0,391,100,636,38e567eb72a62c3e
132b0001,8,0,252,294,636,7adc72f56fcd350b
042102a9,8,0,346,256,636,bd551144f5eaf1c6
09260e00,8,0,285,294,636,9ad9cc06740df7e1
028130c1,8,0,39,338,636,d5533ef855cc5fad
2c098820,8,0,225,294,636,16baa76ad999fe6d
0d840c10,8,0,274,294,636,c01f0b4941767d08
1142c082,8,0,245,294,636,360952b103ccae81
35044104,8,0,389,100,636,8fd75a00721c43cb
141004c6,8,0,21,294,636,154d32cca8ed169a
2a006043,8,0,211,294,636,cbac55fb94af6367
0a1c2108,8,0,288,294,636,a66e9a8408f4bdf4
086c0501,8,0,31,338,636,74ce9e7c8a4f78d
021c1481,8,0,389,100,636,7e7a73dcddc779c7
01502027,8,0,314,294,636,5f706459150438d2
0a02900b,8,0,388,100,636,28dd43af689fc3e
30308510,8,0,38,294,636,67e46de1f1eeefef
10344308,8,0,325,294,636,40fd85f6cc0f6d23
01a04921,8,0,52,338,636,e2b02ceb12d87fd1
044430a4,8,0,361,256,636,6406da65f6359617
11a21404,8,0,352,100,636,13e594e04868dfb0
15809402,8,0,391,100,636,38e567eb72a62c3e
0658c800,8,0,391,100,636,38e567eb72a62c3e
3004b840,8,0,143,306,635,1a7ba3c0b002d602
089604c0,8,0,290,256,636,fdbe299f181aff77
04201853,8,0,111,294,636,beca931bf84dc02
0208b430,8,0,91,338,636,b9b7cdab159c4a73
25384010,8,0,391,100,636,38e567eb72a62c3e
25841009,8,0,391,100,636,38e567eb72a62c3e
10b20181,8,0,114,294,636,9eab8938b360ddb6
088b040a,8,0,269,294,636,7a1393240307f3e7
3401208a,8,0,371,294,636,92ec72c1cf456873
350000b2,8,0,183,294,636,80345c2cceca9948
0c902850,8,0,243,294,636,c83302e6d48b03a7
26142101,8,0,387,100,636,e89c5f747e83062b
0082628c,8,0,341,294,636,de2652c51a1750f2
02834c80,8,0,142,294,636,ca8f16a26153fe1a
08007125,8,0,145,338,636,f23ce72e4a47d469
388b0080,8,0,241,294,636,92a531fbaa573cdf
003c042c,8,0,231,294,636,d0a6f5f37d099ef8
05484188,8,0,365,294,636,39a74fa0ffb2f90
0117400a,8,0,165,294,636,5ab0ce8ecf2158e3
08d420a0,8,0,260,294,636,8dc18a1781e1deff
082c440c,8,0,320,294,636,cc0dde24b019f8db
3a083040,8,0,301,294,636,84f7b7d8f0a9324f
11066030,8,0,315,256,636,10717466c9a7a815
310a2042,8,0,359,100,636,ae0c9d8a82be734b
20591120,8,0,110,338,636,be292acc391aa169
0881c888,8,0,35,338,636,de151df3c097be8
0b00e102,8,0,305,294,636,5217f162d1410460
35280c00,8,0,391,100,636,38e567eb72a62c3e
2812401a,8,0,359,256,636,427aedad675a3063
30066044,8,0,319,294,636,c1c6f0eec689c6ff
110ce800,8,0,391,100,636,38e567eb72a62c3e
14c30440,8,0,243,294,636,5c255668ebb1fb3c
11909018,8,0,363,100,636,5a42b51c33487ec0
0f804202,8,0,385,100,636,4c0c9f617fb2c2b6
014a1092,8,0,238,294,636,fa9105b2329abbaf
38248102,8,0,45,306,635,4b683085ed7d6221
1030a00d,8,0,327,294,636,493ea1a53435ef18
00cc2250,8,0,137,338,636,dd271a4e3479e98c
1a201405,8,0,347,100,636,7c514f16ae51eb71
0484422c,8,0,193,294,636,ce9f10226c673947
0a2400c6,8,0,19,294,636,b9c45528db7e19d4
08251818,8,0,56,338,636,1b28742673008090
280a9240,8,0,216,294,636,ec00c32e127890bb
04340a48,8,0,267,294,636,ddf2094822a90f0d
11a80504,8,0,212,338,636,bcc7c96ebff1d553
201a2824,8,0,281,294,636,39cbf680cd5e4879
24444520,8,0,231,294,636,83573aec5e585787
11440688,8,0,391,100,636,38e567eb72a62c3e
0238082a,8,0,139,294,636,c5168ad93a8a64d5
0814a441,8,0,320,256,636,f979c94196b98cbb
09041489,8,0,386,100,636,fce77d337b9d852a
1b080602,8,0,366,100,636,fc37a284b01aaadf
01c52022,8,0,157,338,636,8db17e3c6e17c7e8
38662000,8,0,391,100,636,38e567eb72a62c3e
1020609a,8,0,178,294,636,e25846ee9042871f
21186180,8,0,391,100,636,38e567eb72a62c3e
34880124,8,0,271,294,636,1d8338d4977409a4
01311409,8,0,391,100,636,38e567eb72a62c3e
1410106a,8,0,151,294,636,4c02b19e64ee857b
02d88840,8,0,225,100,636,1417941742d6bbb7
26114420,8,0,391,100,636,38e567eb72a62c3e
0400d03c,8,0,81,294,636,6c520186a382d585
18440a03,8,0,57,294,636,c4f98b79137127b5
00216780,8,0,71,338,636,e3f7788f78d88314
2024620a,8,0,232,294,636,65e6d1a567533747
0815a084,8,0,191,294,636,9815285f60e73fb8
14c48104,8,0,351,100,636,29f464363221a5c1
0120b502,8,0,341,100,636,b6cd4d162536d95c
0621c840,8,0,231,294,636,d7f568352fe124a8
22807042,8,0,387,100,636,800e484062a02715
15090908,8,0,241,294,636,a0e99c0088c47936
02790101,8,0,326,294,636,70dd5293b5febe80
02046ac0,8,0,137,294,636,976daa5469ff230a
09801388,8,0,36,306,635,f6327ad1bae9fa79
000ca2c8,8,0,152,294,636,c377a5d8838f43e0
2e180104,8,0,356,294,636,bfb484874ed109f8
00388702,8,0,14,338,636,7303acfff528bcb8
01372040,8,0,292,294,636,755328cef5ad33d9
083c1402,8,0,349,100,636,cc5a370f2dec3fa1
04291052,8,0,323,100,636,b2f8b3650f4e505d
012c3009,8,0,391,100,636,38e567eb72a62c3e
18083c08,8,0,322,294,636,ac3c40aba55e3ff2
34282204,8,0,383,294,636,118382ea90abc456
36c00048,8,0,368,100,636,11729d11f0b53768
04222a18,8,0,90,372,636,5c3e066e69a95470
10a81640,8,0,363,100,636,5e30292b4da13069
1010b841,8,0,131,294,636,7eadbecf776b7baa
08182509,8,0,336,294,636,3fb80ef00734c0d4
04340254,8,0,35,294,636,fb8088070e220035
0254a0c0,8,0,379,100,636,fb0be76d032b24c8
022b0888,8,0,144,294,636,29d9851054ac9a85
02302416,8,0,278,100,636,13fc55c72a2833
140092e0,8,0,9,265,625,a7d2cef5622879a1
1081d204,8,0,212,338,636,d5ffbfe388b11a93
18414e00,8,0,126,294,636,39d15916e6e6ff83
0cc0c180,8,0,313,294,636,6b194434dff3d647
09182224,8,0,302,294,636,14aeb8627b103ec0
00609348,8,0,28,338,636,eada289c579d3b53
02b24003,8,0,388,100,636,d9d7fed891b79306
09284824,8,0,187,338,636,8319dc1c169f1a75
0e828050,8,0,131,294,636,e0494b13569f1cd3
051140c8,8,0,347,294,636,4a63e01724c552de
00183039,8,0,192,294,636,c59dacda5275d4d4
0b201043,8,0,355,100,636,b00f92ebe23c797e
2a420083,8,0,224,294,636,ac8489a33c104e10
1b800450,8,0,183,294,636,43d87232cb94a7bd
22114248,8,0,55,338,636,82de98c5f17258e
